Time (s);Pressure (hPa)
3.799072265;966.9788818
3.832397461;966.9812012
3.865722656;966.9852295
3.899047851;966.9854126
3.932373047;966.982605
3.965698242;966.9943848
3.999023437;966.9870605
4.032348632;966.9885254
4.065673828;966.989624
4.098999023;966.9996338
4.132324218;967.0043945
4.165649414;967.0079956
4.198974609;967.0118408
4.232299804;967.0068359
4.265625;967.0019531
4.298950195;966.9927979
4.33227539;966.9862671
4.365600586;966.9927979
4.398925781;967.0036621
4.432250976;967.0032349
4.465576172;967.0038452
4.498901367;966.9981689
4.532226562;966.9979248
4.565551757;966.9990234
4.598876953;967.0058594
4.632202148;967.0125732
4.665527343;967.0194702
4.698852539;967.0194092
4.732177734;967.0155029
4.765502929;967.0169678
4.798828125;967.0223999
4.83215332;967.0266724
4.865478515;967.0193481
4.898803711;967.0321045
4.932128906;967.0334473
4.965454101;967.0257568
4.998779297;967.0233154
5.032104492;967.0233765
5.065429687;967.0286865
5.098754882;967.0292358
5.132080078;967.0351563
5.165405273;967.0429077
5.198730468;967.0493774
5.232055664;967.050293
5.265380859;967.0462036
5.298706054;967.0405273
5.33203125;967.0413208
5.365356445;967.0474854
5.39868164;967.0455933
5.432006836;967.0543213
5.465332031;967.057251
5.498657226;967.0391235
5.531982422;967.0469971
5.565307617;967.0455933
5.598632812;967.0576172
5.631958007;967.0609741
5.665283203;967.0619507
5.698608398;967.0561523
5.731933593;967.0518799
5.765258789;967.0645142
5.798583984;967.0678711
5.831909179;967.0742188
5.865234375;967.0838623
5.89855957;967.0932617
5.931884765;967.088501
5.965209961;967.0829468
5.998535156;967.0963745
6.031860351;967.1011963
6.065185547;967.1051636
6.098510742;967.1082764
6.131835937;967.1202393
6.165161132;967.1132202
6.198486328;967.1189575
6.231811523;967.1210327
6.265136718;967.1176758
6.298461914;967.1238403
6.331787109;967.1298828
6.365112304;967.1369629
6.3984375;967.1307373
6.431762695;967.1333008
6.46508789;967.1331177
6.498413086;967.1357422
6.531738281;967.1494141
6.565063476;967.1559448
6.598388672;967.1714478
6.631713867;967.1657715
6.665039062;967.1674194
6.698364257;967.1759033
6.731689453;967.1765747
6.765014648;967.1856079
6.798339843;967.1920166
6.831665039;967.1949463
6.864990234;967.1956177
6.898315429;967.2019653
6.931640625;967.213562
6.96496582;967.2238159
6.998291015;967.2362061
7.031616211;967.237793
7.064941406;967.2404785
7.098266601;967.2427979
7.131591797;967.2492676
7.164916992;967.2540283
7.198242187;967.260437
7.231567382;967.2643433
7.264892578;967.2570801
7.298217773;967.2629395
7.331542968;967.2635498
7.364868164;967.2643433
7.398193359;967.2672119
7.431518554;967.2672119
7.46484375;967.2709961
7.498168945;967.2808838
7.53149414;967.2839966
7.564819336;967.288208
7.598164209;967.2905884
7.631489404;967.3009033
7.6648146;967.2987671
7.698139795;967.295166
7.73146499;967.3112793
7.764790185;967.3161011
7.798115381;967.3187256
7.831440576;967.315918
7.864765771;967.3261719
7.898090967;967.3369141
7.931416162;967.3516846
7.964741357;967.3530273
7.998066553;967.3549194
8.031391748;967.361145
8.064716943;967.3673706
8.098042139;967.3713379
8.131367334;967.3701172
8.164692529;967.3843384
8.198017725;967.3919067
8.23134292;967.3980713
8.264668115;967.3968506
8.29799331;967.3961792
8.331318506;967.4034424
8.364643701;967.4213867
8.397968896;967.4241943
8.431294092;967.4276733
8.464619287;967.4395142
8.497944482;967.4371948
8.531269678;967.4379272
8.564594873;967.4505005
8.597920068;967.4490967
8.631245264;967.4464722
8.664570459;967.4482422
8.697895654;967.4624023
8.73122085;967.4728394
8.764546045;967.4776001
8.79787124;967.4838867
8.831196435;967.4909668
8.864521631;967.5011597
8.897846826;967.493103
8.931172021;967.4837036
8.964497217;967.4931641
8.997822412;967.5007935
9.031147607;967.5047607
9.064472803;967.5075073
9.097797998;967.5145264
9.131123193;967.5237427
9.164448389;967.5301514
9.197773584;967.5400391
9.231098779;967.5457764
9.264423975;967.5476074
9.29774917;967.5482178
9.331074365;967.5650024
9.36439956;967.5704956
9.397724756;967.5794678
9.431049951;967.5855103
9.464375146;967.581604
9.497700342;967.5831299
9.531025537;967.5809937
9.564350732;967.5918579
9.597675928;967.5945435
9.631001123;967.5980225
9.664326318;967.6003418
9.697651514;967.6033936
9.730976709;967.6107178
9.764301904;967.6188965
9.7976271;967.6273804
9.830952295;967.6278076
9.86427749;967.6160278
9.897602685;967.6225586
9.930927881;967.6328125
9.964253076;967.6363525
9.997578271;967.6411133
10.03090347;967.6410522
10.06422866;967.6508179
10.09755386;967.6534424
10.13087905;967.651001
10.16420425;967.6589966
10.19752944;967.6713867
10.23085464;967.6741333
10.26417983;967.6846924
10.29750503;967.6869507
10.33083023;967.6972656
10.36415542;967.6954346
10.39748062;967.6975098
10.43080581;967.7041016
10.46413101;967.7047119
10.4974562;967.7189941
10.5307814;967.7242432
10.56410659;967.727417
10.59743179;967.7288818
10.63075698;967.7459717
10.66408218;967.7463379
10.69740737;967.7519531
10.73073257;967.7643433
10.76405776;967.7484131
10.79738296;967.7543335
10.83070815;967.7674561
10.86403335;967.7676392
10.89735855;967.7661743
10.93068374;967.7574463
